"","2","4","8","10","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90"
"37",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,6,5,1,NA,8,9,10,3,NA,NA,6,5,4,8,6,10,10,NA,2,3,4,2,1,7,3,7,8,6,1,NA,25,NA,12,NA,17,NA,16,NA,25,22,NA,34,NA,26,60,23,NA,22,NA,NA,NA,36,NA,5,NA,NA,NA,30,NA,NA,12,16,8,NA,NA,NA,NA
"38",NA,NA,NA,NA,NA,1,5,2,NA,6,NA,NA,NA,6,6,1,NA,7,9,10,3,NA,NA,6,6,1,5,7,9,11,NA,2,4,3,2,2,7,4,7,6,6,1,NA,25,NA,11,NA,17,NA,15,NA,24,18,NA,30,NA,26,59,22,NA,24,NA,NA,NA,36,NA,5,NA,NA,NA,30,NA,NA,12,16,7,NA,NA,NA,NA
"39",NA,NA,NA,NA,NA,1,5,4,NA,6,NA,NA,NA,6,7,1,NA,7,9,8,3,NA,NA,6,7,2,6,7,9,10,NA,1,3,3,3,1,7,3,8,7,4,1,NA,25,NA,11,NA,17,NA,15,NA,24,21,NA,36,NA,22,59,24,NA,24,NA,NA,NA,36,NA,5,NA,NA,NA,29,NA,NA,12,17,8,NA,NA,NA,NA
"40",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,8,5,2,NA,7,9,10,3,NA,NA,6,6,2,6,4,12,10,NA,1,4,3,4,2,7,4,8,7,4,1,NA,25,NA,11,NA,17,NA,15,NA,24,23,NA,33,NA,28,60,24,NA,23,NA,NA,NA,36,NA,5,NA,NA,NA,31,NA,NA,12,19,7,NA,NA,NA,NA
"41",NA,NA,NA,NA,NA,1,6,3,NA,5,NA,NA,NA,6,5,1,NA,8,9,10,3,NA,NA,7,7,3,5,4,11,11,NA,1,3,3,3,1,7,3,9,8,4,1,NA,25,NA,11,NA,17,NA,17,NA,24,22,NA,36,NA,21,60,24,NA,26,NA,NA,NA,34,NA,6,NA,NA,NA,30,NA,NA,12,18,7,NA,NA,NA,NA
"42",NA,NA,NA,NA,NA,1,5,2,NA,6,NA,NA,NA,6,5,1,NA,6,9,7,3,NA,NA,6,7,1,5,5,9,11,NA,1,3,4,4,2,7,3,9,7,5,1,NA,25,NA,11,NA,17,NA,16,NA,24,19,NA,35,NA,33,60,25,NA,22,NA,NA,NA,36,NA,5,NA,NA,NA,30,NA,NA,12,18,7,NA,NA,NA,NA
"43",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,10,6,1,NA,8,9,8,3,NA,NA,6,6,3,6,5,9,10,NA,2,4,3,2,2,7,3,7,9,4,1,NA,25,NA,12,NA,17,NA,13,NA,24,18,NA,32,NA,22,60,26,NA,21,NA,NA,NA,36,NA,6,NA,NA,NA,29,NA,NA,12,15,8,NA,NA,NA,NA
"44",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,6,8,1,NA,8,9,7,3,NA,NA,6,6,1,6,6,10,11,NA,1,3,5,2,1,7,3,9,6,3,1,NA,25,NA,11,NA,17,NA,14,NA,25,22,NA,34,NA,25,59,26,NA,23,NA,NA,NA,32,NA,5,NA,NA,NA,32,NA,NA,12,18,8,NA,NA,NA,NA
"45",NA,NA,NA,NA,NA,1,5,2,NA,6,NA,NA,NA,8,6,1,NA,7,9,7,3,NA,NA,6,5,3,7,4,8,11,NA,2,3,3,2,1,7,4,8,8,5,1,NA,25,NA,11,NA,17,NA,15,NA,24,22,NA,35,NA,23,59,25,NA,21,NA,NA,NA,35,NA,5,NA,NA,NA,30,NA,NA,12,19,7,NA,NA,NA,NA
"46",NA,NA,NA,NA,NA,1,5,4,NA,6,NA,NA,NA,6,6,1,NA,6,9,10,3,NA,NA,6,6,1,5,6,9,12,NA,1,3,3,2,1,7,4,9,8,5,1,NA,25,NA,11,NA,17,NA,12,NA,24,16,NA,35,NA,22,60,24,NA,23,NA,NA,NA,34,NA,5,NA,NA,NA,31,NA,NA,12,16,8,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,10,5,1,NA,6,9,9,3,NA,NA,6,6,3,6,4,9,10,NA,1,4,4,2,2,7,3,9,7,4,1,NA,25,NA,11,NA,17,NA,14,NA,24,22,NA,33,NA,26,62,25,NA,22,NA,NA,NA,33,NA,6,NA,NA,NA,30,NA,NA,12,16,9,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,6,6,1,NA,7,9,8,3,NA,NA,7,7,1,5,4,9,10,NA,1,3,3,3,1,7,5,8,7,3,1,NA,25,NA,11,NA,17,NA,16,NA,24,20,NA,37,NA,24,60,26,NA,22,NA,NA,NA,35,NA,5,NA,NA,NA,30,NA,NA,13,18,9,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,1,5,3,NA,5,NA,NA,NA,7,6,1,NA,9,9,8,3,NA,NA,6,6,3,5,5,8,10,NA,1,3,3,2,2,7,5,8,7,6,1,NA,25,NA,12,NA,17,NA,16,NA,25,17,NA,33,NA,28,60,24,NA,24,NA,NA,NA,36,NA,5,NA,NA,NA,30,NA,NA,13,19,7,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,6,6,1,NA,8,9,9,3,NA,NA,6,6,2,5,4,8,10,NA,1,4,3,2,2,7,7,7,7,5,1,NA,25,NA,11,NA,17,NA,13,NA,25,17,NA,32,NA,24,59,24,NA,22,NA,NA,NA,39,NA,5,NA,NA,NA,31,NA,NA,12,17,9,NA,NA,NA,NA
